"subexperiment","participant_id","redundancy","tab_away_count","target_orientation","started_outof_center","too_fast_trigger","num_items","response_RT_from_start","response_error_deg","duration_ms","response_orientation_360","response_RT","leave_center_RT","cue_type","too_slow_trigger","trial_event"
3,"65eabcbd33cf1f693633dfba",0,0,173,"[False]","[False]",4,"[2718.5]","[3.273330641629286]",150,349.726669358371,"[1566.5999999940395]","[1151.9000000059605]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,82,"[False]","[False]",6,"[2474.7000000029802]","[65.23338862537128]",50,196.766611374629,"[1849.800000011921]","[624.8999999910593]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,167,"[True]","[False]",4,"[2238.5]","[25.33334010909857]",150,141.666659890901,"[2233.2999999970198]","[None]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,162,"[True]","[False]",4,"[6060.9000000059605]","[0.6578884741195452]",50,161.34211152588,"[6050.0999999940395]","[None]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,26,"[False]","[False]",6,"[6903.29999999702]","[18.50608310138125]",250,224.506083101381,"[2082.9000000059605]","[4820.399999991059]","NR-cue","[True]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,147,"[False]","[False]",4,"[4606.5999999940395]","[8.546683749468912]",250,318.453316250531,"[3082.7000000029802]","[1523.8999999910593]","R-cue","[True]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,31,"[False]","[False]",6,"[3565.2999999970198]","[4.591067726780352]",50,206.40893227322,"[2517.3999999910593]","[1047.9000000059605]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,126,"[False]","[False]",6,"[3119.7000000029802]","[7.654306376923387]",250,298.345693623077,"[1799.7000000029802]","[1320]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,78,"[False]","[False]",4,"[2860.7999999970198]","[58.46334506187162]",50,19.5366549381284,"[633.3999999910593]","[2227.4000000059605]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,51,"[False]","[False]",6,"[2447.7999999970198]","[80.22441919020088]",50,150.775580809799,"[516.5]","[1931.2999999970198]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,105,"[False]","[False]",4,"[2271.800000011921]","[51.66595872329026]",150,336.66595872329,"[400.1000000089407]","[1871.7000000029802]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,81,"[False]","[False]",4,"[3129]","[11.885801460693074]",50,249.114198539307,"[633.2999999970198]","[2495.7000000029802]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,37,"[False]","[False]",4,"[4400.300000011921]","[83.72081483367288]",50,313.279185166327,"[266.80000001192093]","[4133.5]","Baseline","[True]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,128,"[False]","[False]",6,"[4399.20000000298]","[65.70696100407986]",50,193.70696100408,"[3083.7999999970198]","[1315.4000000059605]","NR-cue","[True]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,173,"[False]","[False]",4,"[5206.20000000298]","[56.1375935841441]",50,49.1375935841441,"[3399.7000000029802]","[1806.5]","NR-cue","[True]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,93,"[False]","[False]",4,"[2710.199999988079]","[67.67024589180056]",50,25.3297541081994,"[433.5]","[2276.699999988079]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,21,"[True]","[False]",6,"[2697.800000011921]","[33.41429264608564]",150,347.585707353914,"[2216.5]","[None]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,169,"[False]","[False]",4,"[3320.2999999970198]","[28.333242707715613]",150,197.333242707716,"[768.0999999940395]","[2552.2000000029802]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,26,"[False]","[False]",6,"[3689.6000000089407]","[44.579179047533216]",50,250.579179047533,"[783.5]","[2906.1000000089407]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,133,"[True]","[False]",6,"[3209]","[7.865806943084408]",250,305.134193056916,"[2766.5999999940395]","[None]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,85,"[False]","[False]",4,"[3605.2999999970198]","[16.21411568699409]",250,68.7858843130059,"[1199.8999999910593]","[2405.4000000059605]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,163,"[False]","[False]",4,"[4041.2999999970198]","[30.23117460803121]",150,132.768825391969,"[2000.2000000029802]","[2041.0999999940395]","R-cue","[True]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,30,"[False]","[False]",6,"[2802.2999999970198]","[9.849917661980157]",250,39.8499176619802,"[733.0999999940395]","[2069.2000000029802]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,87,"[False]","[False]",6,"[3044]","[1.93908830973578]",50,268.939088309736,"[1233.0999999940395]","[1810.9000000059605]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,169,"[True]","[False]",4,"[2125.3999999910593]","[3.51105950016904]",250,165.488940499831,"[1750.7999999970198]","[None]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,49,"[True]","[False]",6,"[1950.0999999940395]","[63.20255876136366]",250,345.797441238636,"[1483.5999999940395]","[None]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,106,"[False]","[False]",4,"[3083]","[5.2141156869940914]",150,291.214115686994,"[550.2000000029802]","[2532.7999999970198]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,70,"[False]","[False]",6,"[2445.8999999910593]","[31.554180590392775]",150,218.445819409607,"[283.3999999910593]","[2162.5]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,33,"[False]","[False]",4,"[2761]","[22.527786119963594]",150,235.527786119964,"[966.8999999910593]","[1794.1000000089407]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,76,"[True]","[False]",4,"[2559]","[7.540975918538379]",150,68.4590240814616,"[2116.800000011921]","[None]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,66,"[True]","[False]",6,"[2944.0999999940395]","[2.7494944928666882]",150,248.749494492867,"[2483.3999999910593]","[None]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,4,"[True]","[False]",6,"[3709.3999999910593]","[68.89727103094765]",250,252.897271030948,"[3334]","[None]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,43,"[False]","[False]",4,"[1727.5]","[63.27557860899094]",150,159.724421391009,"[83.40000000596046]","[1644.0999999940395]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,111,"[False]","[False]",6,"[2264.5999999940395]","[0.5671713206013465]",50,290.432828679399,"[200.09999999403954]","[2064.5]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,123,"[False]","[False]",6,"[1611.3999999910593]","[12.03732016343588]",50,290.962679836564,"[166.3999999910593]","[1445]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,164,"[False]","[False]",4,"[1851.7999999970198]","[11.001305026978457]",50,332.998694973022,"[200]","[1651.7999999970198]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,138,"[False]","[False]",4,"[1862.0999999940395]","[21.403971688851698]",150,339.403971688852,"[433.69999998807907]","[1428.4000000059605]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,140,"[True]","[False]",4,"[1246.7999999970198]","[5.237740459293036]",150,314.762259540707,"[949.5]","[None]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,31,"[False]","[False]",4,"[1905.9000000059605]","[7.550465296157654]",250,218.550465296158,"[383.29999999701977]","[1522.6000000089407]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,109,"[False]","[False]",6,"[1960.5]","[14.69006752597977]",150,303.69006752598,"[350]","[1610.5]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,8,"[True]","[False]",4,"[1827]","[26.65131591200452]",250,214.651315912005,"[1383.7999999970198]","[None]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,57,"[False]","[False]",6,"[1763.7000000029802]","[11.02068034566048]",150,225.97931965434,"[466.70000000298023]","[1297]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,35,"[False]","[False]",4,"[1914.4000000059605]","[17.261110581107232]",250,232.261110581107,"[116.59999999403954]","[1797.800000011921]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,80,"[False]","[False]",4,"[2244.5999999940395]","[17.17294114691674]",50,242.827058853083,"[516.7000000029802]","[1727.8999999910593]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,147,"[True]","[False]",6,"[1926.2999999970198]","[13.481457170887097]",150,313.518542829113,"[1833.5]","[None]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,35,"[False]","[False]",4,"[2715]","[10.690277197865043]",50,225.690277197865,"[1099.7999999970198]","[1615.2000000029802]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,173,"[True]","[False]",6,"[2288.2000000029802]","[62.92280471986919]",150,235.922804719869,"[1682.5999999940395]","[None]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,174,"[False]","[False]",4,"[2196.2999999970198]","[16.646802313010653]",150,157.353197686989,"[283.40000000596046]","[1912.8999999910593]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,99,"[False]","[False]",6,"[2383.4000000059605]","[71.70042778866718]",50,27.2995722113328,"[216.20000000298023]","[2167.2000000029802]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,3,"[False]","[False]",6,"[2913.3999999910593]","[25.43588830667477]",250,337.564111693325,"[183.29999999701977]","[2730.0999999940395]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,136,"[True]","[False]",6,"[1530.5999999940395]","[33.38034472384493]",150,169.380344723845,"[1033.4000000059605]","[None]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,100,"[True]","[False]",4,"[2237.2000000029802]","[28.303622383800302]",50,308.3036223838,"[1817.2000000029802]","[None]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,33,"[False]","[False]",6,"[3357.2000000029802]","[89.6893691754392]",250,303.310630824561,"[67.09999999403954]","[3290.1000000089407]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,1,"[False]","[False]",6,"[2818.5999999940395]","[41.196514240930924]",50,319.803485759069,"[51.599999994039536]","[2767]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,99,"[False]","[False]",6,"[1864.3999999910593]","[40.13897243697886]",50,238.861027563021,"[116.5]","[1747.8999999910593]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,65,"[False]","[False]",4,"[2539.2000000029802]","[14.028434102203619]",150,230.971565897796,"[200.40000000596046]","[2338.7999999970198]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,120,"[False]","[False]",6,"[2191.7000000029802]","[23.065141180729256]",150,143.065141180729,"[99.59999999403954]","[2092.1000000089407]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,131,"[False]","[False]",4,"[2491.3999999910593]","[21.998694973021543]",50,152.998694973022,"[784.1999999880791]","[1707.2000000029802]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,104,"[False]","[False]",6,"[2530.5]","[63.25471052686714]",250,167.254710526867,"[450.09999999403954]","[2080.4000000059605]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,180,"[False]","[False]",6,"[1969.4000000059605]","[17.19166297525942]",250,197.191662975259,"[617]","[1352.4000000059605]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,140,"[False]","[False]",6,"[1953]","[4.262326862567761]",50,135.737673137432,"[1400.7000000029802]","[552.2999999970198]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,132,"[True]","[False]",4,"[1779.0999999940395]","[11.542789907675683]",50,143.542789907676,"[1333.5999999940395]","[None]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,60,"[False]","[False]",4,"[1642.2000000029802]","[3.8920862995913694]",50,63.8920862995914,"[166.70000000298023]","[1475.5]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,98,"[False]","[False]",4,"[2002.199999988079]","[20.63906244063014]",50,77.3609375593699,"[166.59999999403954]","[1835.5999999940395]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,83,"[False]","[False]",4,"[1285]","[46.805571092265154]",250,129.805571092265,"[50.5]","[1234.5]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,74,"[False]","[False]",6,"[1381.2000000029802]","[56.95979598159579]",150,130.959795981596,"[100.29999999701977]","[1280.9000000059605]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,41,"[True]","[False]",6,"[1929.7000000029802]","[46.617580590126806]",150,174.382419409873,"[1400.2999999970198]","[None]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,11,"[False]","[False]",6,"[2369.5]","[39.042451069170966]",50,230.042451069171,"[83.79999999701977]","[2285.7000000029802]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,97,"[False]","[False]",6,"[1422]","[39.97493401088195]",250,136.974934010882,"[66.5]","[1355.5]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,122,"[False]","[False]",4,"[1612.2000000029802]","[16.221040215500466]",250,318.2210402155,"[149.90000000596046]","[1462.2999999970198]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,35,"[True]","[False]",6,"[1855.3999999910593]","[18.07248693585302]",150,196.927513064147,"[1333.8999999910593]","[None]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,98,"[False]","[False]",4,"[2440.9000000059605]","[52.5110921877274]",250,330.511092187727,"[49]","[2391.9000000059605]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,7,"[False]","[False]",6,"[3566.5]","[17.304549265936657]",50,204.304549265937,"[2466.4000000059605]","[1100.0999999940395]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,135,"[False]","[False]",6,"[3634.7000000029802]","[22.24902365721232]",50,112.750976342788,"[100.79999999701977]","[3533.9000000059605]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,141,"[False]","[False]",6,"[1911.5999999940395]","[79.79101507582982]",150,220.79101507583,"[99.8999999910593]","[1811.7000000029802]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,56,"[False]","[False]",4,"[1705.7999999970198]","[5.805571092265154]",150,230.194428907735,"[233.69999998807907]","[1472.1000000089407]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,134,"[False]","[False]",6,"[2789.2000000029802]","[87.52476722326992]",150,221.52476722327,"[116.70000000298023]","[2672.5]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,5,"[True]","[False]",6,"[1580.8999999910593]","[46.9626641770476]",50,318.037335822952,"[933.3999999910593]","[None]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,8,"[False]","[False]",4,"[2638.3999999910593]","[1.865806943084408]",50,9.86580694308437,"[116.19999998807907]","[2522.2000000029802]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,92,"[False]","[False]",6,"[1973.8999999910593]","[24.38013505195954]",250,67.6198649480404,"[318.5]","[1655.3999999910593]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,99,"[True]","[False]",6,"[2109.1000000089407]","[28.207677415218427]",250,70.7923225847816,"[1533.6000000089407]","[None]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,64,"[False]","[False]",6,"[1451.9000000059605]","[15.166953608029303]",150,79.1669536080293,"[350.90000000596046]","[1101]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,90,"[False]","[False]",4,"[1671.300000011921]","[62.085297944487365]",250,152.085297944487,"[100.5]","[1570.800000011921]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,170,"[True]","[False]",4,"[1470.7000000029802]","[23.54110708205144]",50,193.541107082051,"[1033.5999999940395]","[None]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,31,"[False]","[False]",6,"[1770.2000000029802]","[47.38954033403479]",250,163.610459665965,"[83.40000000596046]","[1686.7999999970198]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,136,"[False]","[False]",6,"[1679.0999999940395]","[15.174446911780706]",250,331.174446911781,"[100]","[1579.0999999940395]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,128,"[False]","[False]",4,"[1275.8999999910593]","[86.74764497476605]",50,41.252355025234,"[49.29999999701977]","[1226.5999999940395]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,148,"[False]","[False]",6,"[1232.3999999910593]","[8.638427354979399]",50,319.361572645021,"[116.79999999701977]","[1115.5999999940395]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,39,"[False]","[False]",6,"[1226.7000000029802]","[8.935673446421106]",150,227.935673446421,"[133.3999999910593]","[1093.300000011921]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,156,"[False]","[False]",6,"[1169.2000000029802]","[4.597672161781929]",150,340.597672161782,"[216.70000000298023]","[952.5]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,85,"[False]","[False]",6,"[1178]","[13.103763034506642]",250,251.896236965493,"[316.5]","[861.5]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,23,"[False]","[False]",6,"[1019.6000000089407]","[2.9660768355371374]",50,200.033923164463,"[183.79999999701977]","[835.8000000119209]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,115,"[False]","[False]",6,"[1429.2999999970198]","[15.492229206598722]",50,310.492229206599,"[200.09999999403954]","[1229.2000000029802]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,86,"[False]","[False]",6,"[1640.5]","[27.020654010404314]",50,238.979345989596,"[150]","[1490.5]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,39,"[False]","[False]",4,"[2236.5]","[60.11037547895114]",150,158.889624521049,"[216.70000000298023]","[2019.7999999970198]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,173,"[False]","[False]",4,"[1515.5]","[10.818888914522745]",150,162.181111085477,"[83.30000001192093]","[1432.199999988079]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,62,"[False]","[False]",4,"[1291.2000000029802]","[82.31101843316151]",50,159.688981566838,"[199.5]","[1091.7000000029802]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,149,"[False]","[False]",4,"[1662.7000000029802]","[73.27530652920939]",150,75.7246934707906,"[316.5]","[1346.2000000029802]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,175,"[False]","[False]",4,"[1363.7000000029802]","[7.057645946948298]",250,2.05764594694828,"[349.90000000596046]","[1013.7999999970198]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,16,"[False]","[False]",6,"[1313.9000000059605]","[12.971301421659405]",150,183.028698578341,"[166.79999999701977]","[1147.1000000089407]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,132,"[False]","[False]",6,"[1376.1000000089407]","[16.266480846583704]",150,148.266480846584,"[182.40000000596046]","[1193.7000000029802]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,36,"[False]","[False]",6,"[1347.7999999970198]","[5.2645122980799215]",250,210.73548770192,"[149.8999999910593]","[1197.9000000059605]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,95,"[False]","[False]",6,"[1081.199999988079]","[21.445584443496614]",250,73.5544155565034,"[266.59999999403954]","[814.5999999940395]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,19,"[False]","[False]",4,"[1030.0999999940395]","[39.96850771131659]",150,159.031492288683,"[99.90000000596046]","[930.1999999880791]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,122,"[False]","[False]",6,"[1453.7000000029802]","[9.833673480996595]",250,131.833673480997,"[183.5]","[1270.2000000029802]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,178,"[False]","[False]",4,"[1476.2999999970198]","[42.53284093861066]",250,220.532840938611,"[100.5]","[1375.7999999970198]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,36,"[False]","[False]",6,"[1689.3999999910593]","[36.94303442338298]",50,72.9430344233829,"[100.29999999701977]","[1589.0999999940395]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,17,"[False]","[False]",4,"[1014.6999999880791]","[10.645975363738671]",250,207.645975363739,"[150.5]","[864.1999999880791]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,70,"[False]","[False]",6,"[1110.7000000029802]","[41.07357416474639]",50,28.9264258352536,"[83.3999999910593]","[1027.300000011921]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,72,"[False]","[False]",4,"[908.2999999970198]","[8.479978134225803]",250,80.4799781342259,"[149.70000000298023]","[758.5999999940395]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,16,"[False]","[False]",4,"[1376.5999999940395]","[47.74975763031114]",50,63.7497576303111,"[333.59999999403954]","[1043]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,105,"[False]","[False]",4,"[1781.7999999970198]","[11.710841649997292]",150,296.710841649997,"[549.3999999910593]","[1232.4000000059605]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,36,"[False]","[False]",6,"[1407.3999999910593]","[62.47855197356989]",150,278.47855197357,"[350.8999999910593]","[1056.5]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,158,"[False]","[False]",6,"[1388]","[10.39442264561535]",150,147.605577354385,"[166.5]","[1221.5]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,3,"[False]","[False]",4,"[1450.5999999940395]","[32.38027220030119]",150,215.380272200301,"[166.59999999403954]","[1284]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,171,"[False]","[False]",6,"[1513.7999999970198]","[7.42930145153332]",150,343.570698548467,"[133.20000000298023]","[1380.5999999940395]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,7,"[False]","[False]",6,"[1116.800000011921]","[20.181111085477255]",250,207.181111085477,"[167.30000001192093]","[949.5]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,101,"[False]","[False]",6,"[2162.7999999970198]","[19.30658662950873]",250,300.306586629509,"[233.70000000298023]","[1929.0999999940395]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,109,"[False]","[False]",4,"[1420.3999999910593]","[11.499833233447475]",250,120.499833233447,"[169.29999999701977]","[1251.0999999940395]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,106,"[False]","[False]",4,"[1402.7999999970198]","[23.629005304464272]",250,309.629005304464,"[200.40000000596046]","[1202.3999999910593]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,54,"[False]","[False]",6,"[1270.7999999970198]","[24.25511870305786]",50,209.744881296942,"[233.19999998807907]","[1037.6000000089407]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,30,"[False]","[False]",6,"[1420.2999999970198]","[28.281631445691914]",250,58.281631445692,"[151.29999999701977]","[1269]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,110,"[False]","[False]",4,"[2277.2000000029802]","[42.38013505195954]",150,67.6198649480404,"[150.20000000298023]","[2127]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,10,"[False]","[False]",4,"[1322.7999999970198]","[2.9426242657946204]",50,192.942624265795,"[234]","[1088.7999999970198]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,76,"[False]","[False]",6,"[1265.5]","[31.97931965433952]",250,224.02068034566,"[400.09999999403954]","[865.4000000059605]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,121,"[False]","[False]",4,"[1998.7999999970198]","[0.13897243697886097]",250,121.138972436979,"[533.7000000029802]","[1465.0999999940395]","Baseline","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,23,"[False]","[False]",6,"[1151.5]","[1.0025965933577936]",150,201.997403406642,"[333.3999999910593]","[818.1000000089407]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,62,"[False]","[False]",6,"[1882.7999999970198]","[14.039063865836283]",250,227.960936134164,"[250.40000000596046]","[1632.3999999910593]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,162,"[False]","[False]",6,"[1232.699999988079]","[23.28400014197723]",250,185.284000141977,"[233.59999999403954]","[999.0999999940395]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",1,0,105,"[False]","[False]",4,"[1345.6000000089407]","[28.840324791516423]",250,313.840324791516,"[300.40000000596046]","[1045.2000000029802]","R-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,146,"[False]","[False]",6,"[1255.5999999940395]","[57.89109240154744]",150,203.891092401547,"[282.79999999701977]","[972.7999999970198]","NR-cue","[False]","orientation_response_event"
3,"65eabcbd33cf1f693633dfba",0,0,121,"[False]","[False]",6,"[1374.1000000089407]","[1.496578101997784]",150,302.496578101998,"[350.20000000298023]","[1023.9000000059605]","NR-cue","[False]","orientation_response_event"
