ID,effect,estimate,boot_mean,boot_se,lower,upper,n_boot
AQ,NR_100ms_kappa,4.5287325483831475,4.688703710007504,0.677654015531032,3.361867364359239,6.081549917466052,60
AQ,NR_150ms_kappa,5.43860718371478,5.398072365917111,1.4729940044932157,3.5508103903600556,9.088915667647871,60
AQ,NR_200ms_kappa,5.235893038896412,5.849919366416392,1.688064297884961,3.7508081719145303,9.929778555828317,60
AQ,NR_250ms_kappa,5.685444254343716,6.077729184036849,1.0246232955634043,4.657101183216121,8.875920049466679,60
AQ,NR_300ms_kappa,5.3718364632083775,5.295103547512206,0.8766544445741671,3.9745442567248506,6.837506478117115,60
AQ,NR_350ms_kappa,5.215655996855786,5.297561248576552,0.9051557506658744,4.165391716525793,7.376488657324758,60
AQ,NR_50ms_gamma,4.4896007486616666e-24,3.895423308604929e-24,1.6936328625685987e-24,1.7530446392118146e-24,8.096075938809905e-24,60
AQ,NR_100ms_gamma,0.1377670401309213,0.1411111554735175,0.05406300298472451,0.04070415053604753,0.23836923546979277,60
AQ,NR_150ms_gamma,0.18525868912390436,0.16288591658871335,0.06551878572198137,0.037978925001193264,0.27326507332554306,60
AQ,NR_200ms_gamma,0.18567546372523763,0.16291436110679408,0.07055629199300897,0.025913351776393298,0.27713053290433354,60
AQ,NR_250ms_gamma,0.2377096213282095,0.2345271285127339,0.055217215741548475,0.12663520231736838,0.34763342916441514,60
AQ,NR_300ms_gamma,0.013676988166211676,0.015330379591900582,0.01713474248367299,7.837942824501967e-4,0.05524782128709037,60
AQ,NR_350ms_gamma,0.09054297899749189,0.07665129947348812,0.06764611388543008,0.005003873321301218,0.22671052620727855,60
AQ,NR_50ms_beta,0.17959564598387534,0.1665874301278577,0.04312637120236147,0.05640328492824002,0.2285414861718555,60
AQ,NR_100ms_beta,0.07985702162284342,0.073284962256165,0.04364783299490915,0.0049963468165356816,0.14627048932117798,60
AQ,NR_150ms_beta,0.12344325119368786,0.12062573927551176,0.05642834359753816,0.03109262670970581,0.24332939851311053,60
AQ,NR_200ms_beta,0.0787046158122897,0.0836845485879024,0.04955367335776485,0.004842219817140781,0.1688219383439969,60
AQ,NR_250ms_beta,3.737184685503969e-4,0.001167667967259714,0.002887763976790133,1.864892015909219e-5,0.011441287246248814,60
AQ,NR_300ms_beta,0.17898992396581354,0.174374852409952,0.03815529146370358,0.10143140272595437,0.24404513800225924,60
AQ,NR_350ms_beta,0.08087546339284266,0.08504097534343381,0.04198438880146169,0.006856237817011372,0.17436091200846282,60
AQ,R_50ms_kappa,12.4738881281487,12.95910950738409,1.6360673827470749,10.595511617230246,17.009260052840627,60
AQ,R_100ms_kappa,12.63428750591805,13.82988678044082,2.5308208016552127,10.01163981043744,19.3285649965001,60
AQ,R_150ms_kappa,14.018949212414945,13.883217897429379,1.4745906954169865,11.227474167884715,17.132854179478304,60
AQ,R_200ms_kappa,16.593067531228396,17.098890300334386,2.9034776745539124,12.632965507145496,23.111938019547225,60
AQ,R_250ms_kappa,19.1543689734607,19.684464643521128,2.4306641337700263,16.28145821200179,24.88920605230806,60
AQ,R_300ms_kappa,13.581633271326364,13.874773115018586,1.6334534615793863,11.2222692445987,17.23586918692883,60
AQ,R_350ms_kappa,15.034030346798238,15.440679514990048,2.2067605760479805,11.374103562930088,20.146085431786332,60
AQ,R_50ms_gamma,0.004189591050384613,0.002953198138965302,0.0038687818740468847,3.704587549029438e-4,0.010772361488512329,60
AQ,R_100ms_gamma,0.037143999160164434,0.03935804565937809,0.036330577770832755,2.1950465008321093e-4,0.10796359385694543,60
AQ,R_150ms_gamma,0.038376814833744034,0.032747817114907124,0.020691058491873554,0.0024125032733024066,0.07710156320230856,60
AQ,R_200ms_gamma,0.014075129772651795,0.014826926013361105,0.018916256014308006,4.545194190750743e-6,0.06859354758915304,60
AQ,R_250ms_gamma,0.008734011138077908,0.010834841222553132,0.008393424714405517,0.0016529159827662092,0.031035839560352177,60
AQ,R_300ms_gamma,8.712165395676623e-92,7.238831338702988e-92,9.08134998228193e-92,6.190039666697243e-93,3.266643224016696e-91,60
AQ,R_350ms_gamma,1.6250850882160204e-80,8.05044428663747e-81,1.0052259180316757e-80,2.0770744218422298e-82,3.101739103973662e-80,60
AQ,R_50ms_beta,0.028734435705005435,0.028132711445363095,0.013697895251273679,0.007275408903793489,0.058658403428742775,60
AQ,R_100ms_beta,0.030166441521705827,0.02769787314657297,0.021440857005629733,0.002080905927083439,0.06730460456160353,60
AQ,R_150ms_beta,0.00950727844618556,0.010414596561704856,0.007726244287010186,6.002049893227537e-4,0.02919666369294703,60
AQ,R_200ms_beta,0.010627343814625953,0.008432894537603073,0.010944949917441393,1.2702941204483794e-4,0.03658856348778765,60
AQ,R_250ms_beta,3.1284089346799914e-20,1.0993021452901117e-19,4.1072068406743675e-19,1.5063515464747003e-21,7.181313146076839e-19,60
AQ,R_300ms_beta,0.012238774596903826,0.0113001945937754,0.008806975889310401,2.3189116452240134e-4,0.03009869118586833,60
AQ,R_350ms_beta,0.02360589511521934,0.023883042865286728,0.012535785495432671,0.0023201654433860973,0.050270667307506116,60
HC,gain50_kappa_NR_minus_R,-5.127498660076446,-5.064240108212138,1.037869960443873,-7.233974324979805,-3.4408884488578577,60
HC,gain50_gamma_NR_minus_R,0.016664315553371282,0.013854465213412598,0.0063588260819194145,0.004641843057388068,0.02718720679038844,60
HC,gain50_beta_NR_minus_R,0.05673938539944624,0.057137326120999955,0.036363796405636334,-0.003565479414012802,0.11900074082107102,60
HC,NR_350_minus_50_kappa,2.8363463805493363,3.3675709169911534,1.31567766274918,1.1130325600373898,5.760163333516831,60
HC,NR_linear_trend_kappa,11.795912470675782,13.437282102128394,4.109850366170868,7.297257211957092,20.97908839678713,60
HC,NR_350_minus_50_gamma,0.06535213469646466,0.06427473469830679,0.04197850633891865,0.008758620195018421,0.15907464646065053,60
HC,NR_linear_trend_gamma,-0.10760612200148689,-0.11181195107362822,0.16934731888447302,-0.39379071782613784,0.1949699597946744,60
HC,NR_350_minus_50_beta,0.013607722924535923,0.010431449831598152,0.04875083073631881,-0.07807288272618523,0.09354062633788682,60
HC,NR_linear_trend_beta,0.1889454276795792,0.16850522519351635,0.1700212843208591,-0.15480516733079827,0.462793020531382,60
HC,R_350_minus_50_kappa,1.5371056537582763,1.6853667069693474,1.2423194171731973,-0.33453585374819433,3.867241158884495,60
HC,R_linear_trend_kappa,4.676939499585771,4.860275707508233,7.199067043556096,-8.276773177810131,18.455213944542255,60
HC,R_350_minus_50_gamma,0.010398887584017674,0.010351211992688712,0.006100497644407942,9.514480479117741e-4,0.023493841332054823,60
HC,R_linear_trend_gamma,-0.04197899389072551,-0.029817561608211706,0.08453254770891676,-0.18871392689680846,0.105137266877803,60
HC,R_350_minus_50_beta,-0.041898774046107846,-0.0390112590360057,0.0133122762324811,-0.06588580763833293,-0.016812934305548123,60
HC,R_linear_trend_beta,-0.11873680398618319,-0.11500712717466813,0.0535398549541329,-0.21243655536260908,-0.018309853931029837,60
HC,catchup_average_kappa,1.29924072679106,1.6822042100218058,1.7770246770238018,-1.5323097408853426,4.59176658428453,60
HC,catchup_average_gamma,-0.05495324711244698,-0.053923522705618065,0.04422004344926486,-0.15106023129331952,0.012585284542194182,60
HC,catchup_average_beta,-0.05550649697064377,-0.04944270886760385,0.05190475625961806,-0.14657592857826948,0.04158043722688052,60
HC,catchup_early_kappa,1.5016243092097632,2.2575357185488727,4.2633891300724684,-4.986475715292924,9.397699310539451,60
HC,catchup_early_gamma,0.05142707520524904,0.03753031707806268,0.11930607626931888,-0.13149657535853243,0.2710347256474118,60
HC,catchup_early_beta,0.05846857007458543,0.052418892054729174,0.09752062813907311,-0.10540563382688412,0.24200368700490976,60
HC,catchup_late_kappa,0.8405041214576672,1.2253167081513527,3.026740109072818,-3.0907639266159475,8.2334271002742625,60
HC,catchup_late_gamma,-0.046602557827928805,-0.0647547528350096,0.08914953132695967,-0.3505170862757009,5.351181456021415e-4,60
HC,catchup_late_beta,-0.15080241111278653,-0.14147628946745547,0.0782210869508518,-0.2807495146797986,0.00630286207985619,60
HC,NR_practice_durEffect_kappa,-0.6701729528168858,-1.005849875596793,4.512161742348528,-8.50654321475841,7.5879369255817615,60
HC,NR_practice_durEffect_gamma,0.03911305447024216,0.045427932781667346,0.14250899489333146,-0.16486211146926183,0.3976400152991828,60
HC,NR_practice_durEffect_beta,0.26342195347013897,0.24817914580576525,0.11648638124738252,0.03979111692798454,0.46342262432196657,60
HC,R_practice_durEffect_kappa,-0.009052765064789803,0.02636913480072717,3.246330132247053,-5.9439018209467935,6.838953359327618,60
HC,R_practice_durEffect_gamma,-0.05891657856293569,-0.0568571371314049,0.03448059008503911,-0.13716130241125754,-0.004566157831496166,60
HC,R_practice_durEffect_beta,0.05415097228276698,0.05428396428358061,0.054986284250957605,-0.05312938799927936,0.1488186516841284,60
HC,NR_50ms_kappa,3.9820273983973498,3.9732093009830445,0.5612358093667239,3.0011320176400056,4.982881939500006,60
HC,NR_100ms_kappa,5.129378876886155,5.220828090050123,0.5474571562128361,4.290776023569768,6.246123904287506,60
HC,NR_150ms_kappa,4.007175320831353,4.056835625692853,0.6502461682018004,3.1392028029103556,5.4655856104170395,60
HC,NR_200ms_kappa,4.391326438500241,4.58902693592129,0.7447947390920396,3.4050758486967,5.921822080203788,60
HC,NR_250ms_kappa,3.635805264860358,3.6921793343138547,0.7348794674100398,2.684506488116538,5.4609408433444,60
HC,NR_300ms_kappa,6.9585005693855395,7.070440911317091,0.6424394510636533,6.023754970364429,8.405733270544733,60
HC,NR_350ms_kappa,6.818373778946686,7.340780217974199,1.329292468025104,5.418095424791049,9.939007753017169,60
HC,NR_50ms_gamma,0.016664315553371282,0.013854465213412598,0.0063588260819194145,0.004641843057388068,0.02718720679038844,60
HC,NR_100ms_gamma,0.10037830521425137,0.101214022167618,0.02811382559399838,0.05145606221419656,0.16062673077992473,60
HC,NR_150ms_gamma,0.18063890494797147,0.16389586065483389,0.04843807286397547,0.07142457133627388,0.2373093334649023,60
HC,NR_200ms_gamma,4.118226669857826e-26,3.2523398366657657e-26,2.5628498101475117e-26,2.8617314024463255e-27,8.738723904909374e-26,60
HC,NR_250ms_gamma,0.07773298928559337,0.06168774982152132,0.048049481906146295,0.0027787878781210824,0.1645549226044799,60
HC,NR_300ms_gamma,1.0378634457108686e-54,9.030117126737727e-55,5.8025358174128195e-55,1.3853373414580729e-55,2.1165971643174023e-54,60
HC,NR_350ms_gamma,0.08201645024983593,0.07812919991171938,0.04061012875973488,0.023361334675350474,0.16675307364274083,60
HC,NR_50ms_beta,0.09988507139153167,0.09795043469080289,0.03423501533763802,0.036925993200850576,0.15277643384779072,60
HC,NR_100ms_beta,0.007576882047142762,0.01163074450162662,0.01985920192354509,0.0013694116754181807,0.07006573695877055,60
HC,NR_150ms_beta,7.810799680830061e-32,7.518746238672268e-32,4.856745674541087e-32,1.702138997250661e-32,1.9188713558483841e-31,60
HC,NR_200ms_beta,0.12358278818467987,0.11901410137212916,0.0351976756793809,0.0566829685187889,0.18614896327049474,60
HC,NR_250ms_beta,0.0021803094673471723,0.0032521140702555704,0.00454841135245809,3.363591884583824e-4,0.012761158673856288,60
HC,NR_300ms_beta,0.08054785676645491,0.0786101253158598,0.01959613228844162,0.047374795132849784,0.11246348269025583,60
HC,NR_350ms_beta,0.1134927943160676,0.10838188452240109,0.02952885519329415,0.057939312844770496,0.16582224028360573,60
HC,R_50ms_kappa,9.109526058473795,9.037449409195185,0.7875312623533364,7.746159513657397,10.526093089825316,60
HC,R_100ms_kappa,10.940250727489392,11.132578182108293,2.409779106370501,7.35600005962792,16.592950674649646,60
HC,R_150ms_kappa,10.65900096892658,10.990818663989746,1.8014861093758179,8.043868931118297,14.892858029290327,60
HC,R_200ms_kappa,10.657736083653177,10.680019013419047,0.9748533418484437,9.00344661135485,12.6553527020343,60
HC,R_250ms_kappa,12.511308364526519,12.769403060526408,1.2012513583869224,10.504241482796685,14.978910339262614,60
HC,R_300ms_kappa,10.04690829884489,10.145373777140058,1.3772022910337616,8.021872845493228,13.18324896138249,60
HC,R_350ms_kappa,10.646631712232072,10.722816116164532,0.9265679430327377,9.338647666563414,12.52962179075428,60
HC,R_50ms_gamma,1.3863167849103174e-25,7.848635487641378e-26,4.295267029197703e-26,2.3926072045899958e-26,1.9950738823251227e-25,60
HC,R_100ms_gamma,0.056624653615997715,0.04563240887165228,0.03461990578580678,0.002916415237194241,0.11637938771352994,60
HC,R_150ms_gamma,0.0035190216829989124,0.003687304587912119,0.004327169786041254,1.7992921520749902e-4,0.01460440297787978,60
HC,R_200ms_gamma,0.020869092916505252,0.012989851435573276,0.01435830025863485,2.239802930519014e-4,0.044561674624728057,60
HC,R_250ms_gamma,9.679237237506431e-4,8.202700940216158e-4,0.0012511146385825887,4.025417106691249e-6,0.0026539909054510043,60
HC,R_300ms_gamma,0.021312374274232587,0.01663032732545859,0.017700268177360187,3.555728194332853e-4,0.05664563869711854,60
HC,R_350ms_gamma,0.010398887584017674,0.010351211992688712,0.006100497644407942,9.514480479117741e-4,0.023493841332054823,60
HC,R_50ms_beta,0.04314568599208543,0.04081310856980293,0.013739589542112036,0.01974582256480519,0.06817913255553121,60
HC,R_100ms_beta,0.015882168120784183,0.01910836957180146,0.014511950127341288,0.0013798056402968954,0.051063712914131434,60
HC,R_150ms_beta,3.7499446970710397e-57,3.324783245728586e-57,1.8497854881795782e-57,9.69344526475963e-58,6.940037298507241e-57,60
HC,R_200ms_beta,0.0025243716238300476,0.0063086097303645255,0.008298432661415465,8.4326374562878e-5,0.025248515925350934,60
HC,R_250ms_beta,3.837085265652715e-4,8.062087019800027e-4,0.0014222670090288851,3.3600275475336495e-5,0.00521891487705335,60
HC,R_300ms_beta,0.019170072933571716,0.019718590187485965,0.013208491070169187,0.0015949937216787266,0.05033858881747721,60
HC,R_350ms_beta,0.0012469119459775815,0.0018018495337972416,0.0027535481621061364,9.57024260614934e-5,0.010056255278355351,60
YILIU,gain50_kappa_NR_minus_R,-17.706487996921894,-18.126666361184398,3.8599058180421233,-25.26488147818904,-11.481112017051768,60
YILIU,gain50_gamma_NR_minus_R,-0.05174371418490614,-0.04737375005895792,0.01961039127976815,-0.0864879088928138,-0.012552456451623716,60
YILIU,gain50_beta_NR_minus_R,0.2509366506080263,0.2507344378189801,0.030058027227818997,0.18926965705639726,0.29638952620825665,60
YILIU,NR_350_minus_50_kappa,0.8277926833853115,0.9405156970748437,1.4049543314967488,-1.5916734524465757,3.773885479521378,60
YILIU,NR_linear_trend_kappa,18.664969343510098,20.31966604448887,8.139322333903722,6.207206061862728,37.66716008861003,60
YILIU,NR_350_minus_50_gamma,0.15836268339432807,0.13277451211342353,0.055623535581104416,0.030575000067955375,0.23628647323720958,60
YILIU,NR_linear_trend_gamma,0.5139091576758157,0.4242526800810494,0.23833240773398082,-0.051632329602057596,0.8971599909541218,60
YILIU,NR_350_minus_50_beta,-0.14475994386834912,-0.14164193908409323,0.04773334794524492,-0.22585908930391807,-0.04989779203215247,60
YILIU,NR_linear_trend_beta,-0.4380170820660091,-0.4182813593419388,0.1929615491318617,-0.8089538308498702,-0.10288647868763351,60
YILIU,R_350_minus_50_kappa,17.408396744093498,16.594711756074144,7.052568968991577,4.628451907670103,32.42858984715547,60
YILIU,R_linear_trend_kappa,75.01097952325286,70.98672644435418,25.337664672869284,31.626969556636034,132.12084570250133,60
YILIU,R_350_minus_50_gamma,-0.03075746641877841,-0.03316322765047188,0.01951272126601858,-0.06931421548602551,0.011985895375377436,60
YILIU,R_linear_trend_gamma,-0.20173960430475274,-0.18691860443065825,0.07132604931378032,-0.3329636468645901,-0.06598716377862168,60
YILIU,R_350_minus_50_beta,0.002859188110647417,3.844998559165191e-4,0.01091483864482101,-0.023019373339310537,0.01729899812812536,60
YILIU,R_linear_trend_beta,0.02140584261482996,0.011678970097885396,0.03449793141388067,-0.0590532054221893,0.06828637471495637,60
YILIU,catchup_average_kappa,-16.580604060708186,-15.654196058999302,7.2460840602896806,-31.613719676782793,-3.1130358710825337,60
YILIU,catchup_average_gamma,-0.1891201498131065,-0.1659377397638955,0.06075228824756443,-0.2664173546568797,-0.060826224313139526,60
YILIU,catchup_average_beta,0.14761913197899654,0.14202643894000974,0.04941439677428039,0.033313459480293725,0.22300313829526297,60
YILIU,catchup_early_kappa,-15.773447629278207,-14.59628038541259,9.206899392023548,-29.899451198407235,4.787918691572895,60
YILIU,catchup_early_gamma,-0.2880292505717654,-0.27176340450023095,0.1335723573308671,-0.5597078911398877,-0.02000326152728045,60
YILIU,catchup_early_beta,0.3111951418321823,0.28828867562159055,0.0879511702095488,0.12558339106478583,0.44756727806571506,60
YILIU,catchup_late_kappa,-15.423672317333923,-13.577539074232277,16.018340849479973,-34.99000819443133,21.09626330156192,60
YILIU,catchup_late_gamma,-0.12267231415162334,-0.1287850230247548,0.08268143945603998,-0.3094263320200631,-0.011206137287415138,60
YILIU,catchup_late_beta,0.03041594255074371,0.025846881653256708,0.07324819911513522,-0.10989789232487313,0.13267340514519937,60
YILIU,NR_practice_durEffect_kappa,-0.3592262068502379,0.5892997991341784,5.182037294123517,-8.059953071521306,10.977889888028816,60
YILIU,NR_practice_durEffect_gamma,-0.11681473705121273,-0.09663759710470865,0.16386806082042718,-0.3926983296149531,0.21681077543407606,60
YILIU,NR_practice_durEffect_beta,0.2656378310409423,0.24574897713041263,0.13462405101636482,-0.026899456370303127,0.4768611437456284,60
YILIU,R_practice_durEffect_kappa,-0.7090015187945227,-0.42944151204612974,19.663864803308766,-35.69313252835222,32.89421031283932,60
YILIU,R_practice_durEffect_gamma,0.048542199368929374,0.046340784370767614,0.06162549593590737,-0.10210737728899907,0.14393078385826488,60
YILIU,R_practice_durEffect_beta,-0.015141368240496257,-0.01669281683792116,0.024416456928415705,-0.06440140514554235,0.029885315951627543,60
YILIU,NR_50ms_kappa,6.3005612312082935,6.433201603704997,0.9609314249116376,5.06966358374226,8.4786262332217035,60
YILIU,NR_100ms_kappa,5.351711233726553,5.419928660729131,0.9114630967699747,4.151954781597171,7.355632299148784,60
YILIU,NR_150ms_kappa,7.079008800154649,8.322595201562994,2.3831367286861824,5.208942414243724,14.26451393989219,60
YILIU,NR_200ms_kappa,9.418766721258883,9.834464008352802,2.0845041534978273,6.207290591800997,13.450331792295515,60
YILIU,NR_250ms_kappa,13.7490921597226,15.220884400719273,5.437299916671187,8.372187832611797,26.854996507827334,60
YILIU,NR_300ms_kappa,10.107465200619659,10.71984353778316,1.8925057189769043,7.661774525497493,15.009319060228005,60
YILIU,NR_350ms_kappa,7.128353914593605,7.373717300779839,1.490962013701252,4.966717998516943,10.418867735482198,60
YILIU,NR_50ms_gamma,8.110070224225618e-14,9.591186661732155e-14,3.9811256667877635e-14,4.605463860262517e-14,1.9562398968886546e-13,60
YILIU,NR_100ms_gamma,0.1859730474572111,0.17328163189101162,0.0572656732353457,0.04891360612417496,0.25740353177188113,60
YILIU,NR_150ms_gamma,0.12156160538728658,0.14113318684187687,0.08734715806459167,0.017453003742306048,0.32035217141658207,60
YILIU,NR_200ms_gamma,0.11132047524575925,0.1084366881454963,0.057000381262558256,0.011943371316534905,0.22466079208945142,60
YILIU,NR_250ms_gamma,0.2578530433652931,0.25683834029828906,0.06623626484063361,0.1346714635796895,0.39038867530300453,60
YILIU,NR_300ms_gamma,0.1372378822146236,0.12839362703319482,0.046546735349794345,0.05962455173730918,0.22326816294308072,60
YILIU,NR_350ms_gamma,0.15836268339440918,0.13277451211351943,0.05562353558111627,0.030575000068020573,0.23628647323730773,60
YILIU,NR_50ms_beta,0.25995544632844353,0.2614457322182703,0.026952280909784642,0.21036717505885685,0.3054595931142126,60
YILIU,NR_100ms_beta,0.11096052679302312,0.11410014959959096,0.0414889220893422,0.044121656493064,0.2105325149184094,60
YILIU,NR_150ms_beta,0.16370098094583554,0.15096980082204672,0.07268885576569419,0.01762795836814997,0.2581653780859177,60
YILIU,NR_200ms_beta,0.20284104358428745,0.1828221736714982,0.05261708452126521,0.08961743143865308,0.27135184061772755,60
YILIU,NR_250ms_beta,0.08545010178661012,0.08333841888391798,0.043058303990402655,0.01843489059383556,0.16328280854482166,60
YILIU,NR_300ms_beta,0.14821734114215512,0.1512380695238259,0.03336878605281262,0.10202744731147805,0.226399616641402,60
YILIU,NR_350ms_beta,0.1151955024600944,0.11980379313417713,0.04238698240121748,0.04189016152272136,0.19309980840892185,60
YILIU,R_50ms_kappa,24.00704922813019,24.559867964889406,3.8241795289966976,18.127871714308753,32.3973687349381,60
YILIU,R_100ms_kappa,25.818775601639746,27.02325754499272,4.18146239167348,20.274579049805475,35.351541889656886,60
YILIU,R_150ms_kappa,28.085118979117347,28.550382143961404,3.2602100268985565,22.29458882624651,34.97604358560219,60
YILIU,R_200ms_kappa,41.1133215677107,42.17255305854557,4.574801750456177,34.07814200152917,51.47825019732515,60
YILIU,R_250ms_kappa,37.40996464117981,38.05110133694301,4.8845844792863975,30.026472476124013,46.73270946917319,60
YILIU,R_300ms_kappa,32.549247416094694,32.8741935365678,3.5812282022682056,27.783148322289488,41.69834415207056,60
YILIU,R_350ms_kappa,41.41544597222369,41.15457972096353,5.460812267072873,32.548211976255544,52.44890338944038,60
YILIU,R_50ms_gamma,0.051743714184987244,0.04737375005905383,0.019610391279787663,0.012552456451696493,0.08648790889295299,60
YILIU,R_100ms_gamma,0.044692677065279005,0.040668097741890175,0.020329829353682487,0.006485620737137074,0.08322449956040945,60
YILIU,R_150ms_gamma,0.03291425297948513,0.020103706783802446,0.016386567295676276,1.8201535994850386e-4,0.047138572603219075,60
YILIU,R_200ms_gamma,0.04423363667162412,0.03828326438747645,0.019149397762626575,0.005811787320806355,0.07722207343156279,60
YILIU,R_250ms_gamma,0.012832402061625638,0.014010980788340248,0.012595021673917052,4.505764080476644e-5,0.04361930900702958,60
YILIU,R_300ms_gamma,3.479014326633372e-28,2.286653712723638e-28,1.7897211289948378e-28,3.890913036456921e-29,6.478028001005467e-28,60
YILIU,R_350ms_gamma,0.020986247766208836,0.014210522408581934,0.011088346436242739,3.324216135603404e-4,0.034793611701636695,60
YILIU,R_50ms_beta,0.009018795720417257,0.010711294399290326,0.008610712041079605,0.001261297831590135,0.030992371496124275,60
YILIU,R_100ms_beta,2.3027119248525478e-4,4.828928603391019e-4,0.0010281273434851633,1.574094312449525e-5,0.004032439682838767,60
YILIU,R_150ms_beta,2.971913595833516e-4,8.131400402250024e-4,0.002024468865914044,1.0324622424560795e-5,0.007588091946919624,60
YILIU,R_200ms_beta,1.7834896072519606e-48,1.746327783469617e-48,1.6603826456582888e-48,1.3857355053138395e-49,6.08370089628766e-48,60
YILIU,R_250ms_beta,0.013586012027441563,0.01230439629103905,0.009787443598520172,7.224562088319732e-4,0.03350447510456625,60
YILIU,R_300ms_beta,7.0336565333406e-21,8.484973489019075e-21,6.776653932012218e-21,9.009929524165558e-22,2.313070341471784e-20,60
YILIU,R_350ms_beta,0.011877983831064674,0.011095794255206848,0.007110096477561787,5.64717649049896e-4,0.02572373923957926,60
