ID,Session,Session_z,SessionPhase,CueType,Duration,Duration_ms,Grouping,AbsErr,SignedErr,RT,logRT
YILIU,2,-1.21868993799503,Early,R,150ms,150,Separated,136.491477012332,-136.491477012332,1360.18860000331,7.21537864558843
YILIU,2,-1.21868993799503,Early,NR,100ms,100,Separated,168.916877433301,-168.916877433301,1328.9733000056,7.19216196822219
YILIU,2,-1.21868993799503,Early,NR,250ms,250,Grouped,80.0460910074524,-80.0460910074524,1326.33319999877,7.19017342123012
YILIU,2,-1.21868993799503,Early,R,50ms,50,Separated,21.3577535427913,-21.3577535427913,1037.82890000002,6.94488621391536
YILIU,2,-1.21868993799503,Early,NR,150ms,150,Separated,0.851928154286952,-0.851928154286952,1017.46660000208,6.9250710912272
YILIU,2,-1.21868993799503,Early,NR,350ms,350,Separated,7.00009445363878,7.00009445363878,797.851499999524,6.68192248990671
YILIU,2,-1.21868993799503,Early,NR,150ms,150,Separated,44.3110184331615,44.3110184331615,1989.40559999755,7.59559117963219
YILIU,2,-1.21868993799503,Early,NR,300ms,300,Separated,1.94559549647818,-1.94559549647818,921.943800000008,6.82648426725195
YILIU,2,-1.21868993799503,Early,R,350ms,350,Separated,18.1792339219073,18.1792339219073,1931.9078999979,7.56626334282763
YILIU,2,-1.21868993799503,Early,R,200ms,200,Grouped,2.96668358978064,2.96668358978064,1049.77530000178,6.956331420252
YILIU,2,-1.21868993799503,Early,R,50ms,50,Grouped,3.65947142944196,3.65947142944196,1320.41729999764,7.1857031019817
YILIU,2,-1.21868993799503,Early,NR,200ms,200,Separated,130.958636073721,-130.958636073721,1120.12559999857,7.02119610085747
YILIU,2,-1.21868993799503,Early,R,300ms,300,Separated,8.54097591853844,-8.54097591853844,1195.41990000289,7.08625278340141
YILIU,2,-1.21868993799503,Early,NR,350ms,350,Separated,3.79889851357632,-3.79889851357632,965.692199999467,6.87284514989714
YILIU,2,-1.21868993799503,Early,R,150ms,150,Grouped,0.0863540084650936,-0.0863540084650936,987.397600001714,6.89507279519766
YILIU,2,-1.21868993799503,Early,R,50ms,50,Separated,0.448004826759416,0.448004826759416,1136.57200000307,7.03577199368633
YILIU,2,-1.21868993799503,Early,NR,50ms,50,Separated,39.7735356476588,-39.7735356476588,1206.40599999751,7.09540097071406
YILIU,2,-1.21868993799503,Early,NR,50ms,50,Separated,27.0546040990772,27.0546040990772,1847.80080000201,7.52175145418493
YILIU,2,-1.21868993799503,Early,R,250ms,250,Separated,11.4274564031897,11.4274564031897,933.340299998235,6.83876987175115
YILIU,2,-1.21868993799503,Early,NR,50ms,50,Separated,88.7526858393146,-88.7526858393146,1088.75279999484,6.99278809991526
YILIU,2,-1.21868993799503,Early,NR,150ms,150,Separated,111.619655276155,111.619655276155,1562.19630000123,7.35384799471944
YILIU,2,-1.21868993799503,Early,R,100ms,100,Grouped,14.1836806572223,14.1836806572223,1132.9620999968,7.03259080945068
YILIU,2,-1.21868993799503,Early,R,200ms,200,Separated,9.2122097601092,9.2122097601092,883.679000005941,6.7840938745276
YILIU,2,-1.21868993799503,Early,R,100ms,100,Grouped,0.637131415070769,0.637131415070769,1258.84419999784,7.13794927737794
YILIU,2,-1.21868993799503,Early,NR,50ms,50,Separated,10,10,1648.83840000402,7.4078263189727
YILIU,2,-1.21868993799503,Early,NR,50ms,50,Separated,3.74734783317876,-3.74734783317876,1267.78370000102,7.14502553685072
YILIU,2,-1.21868993799503,Early,NR,50ms,50,Separated,24.523160650416,-24.523160650416,1386.35629999771,7.23443421741826
YILIU,2,-1.21868993799503,Early,NR,50ms,50,Grouped,6.75379430908194,6.75379430908194,1832.19829999871,7.51327178173367
YILIU,2,-1.21868993799503,Early,NR,300ms,300,Separated,3.06438615741826,3.06438615741826,734.866099999635,6.59968830574537
YILIU,2,-1.21868993799503,Early,R,250ms,250,Separated,20.9547941288513,20.9547941288513,1162.32099999615,7.05817414710767
YILIU,2,-1.21868993799503,Early,NR,100ms,100,Separated,31.73473569082,31.73473569082,1040.69860000163,6.94764749739609
